index,target_paper,ref_href,ref_title,text,CurDBCode,down_link,file_name,uuid,res
703,大股东“清仓式”减持路径及经济后果研究——以万邦达为例,/kcms/detail/detail.aspx?filename=JJYJ200302006&dbcode=CJFQ&dbname=CJFD2003&v=,第一大股东对公司治理、企业业绩的影响分析,"[29]第一大股东对公司治理、企业业绩的影响分析[J]. 徐晓东,陈小悦.  经济研究.
         2003(02)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=TNDewczLpxmaVhXVE12VUdFNzpXTuhEcaJjTEhEcOBHerI2aHNTbmR0S5QmVIh1SzAzUalXZQVWSxxmUrU3QwlVSzFEV6dFN4Y3Lu9mVydkaD12TpZUcmJXUN1UVxVTZPl1Kt5kdyMmMFNFemRDZrIjRIpUSGVTT&tablename=CJFD2003,JJYJ200302006,4d0d6d70-2314-11e9-b2e1-186590e0235b,
704,大股东“清仓式”减持路径及经济后果研究——以万邦达为例,/kcms/detail/detail.aspx?filename=JJYJ200208001&dbcode=CJFQ&dbname=cjfd2002&v=,中国上市公司股权集中度变动的实证分析,"[30]中国上市公司股权集中度变动的实证分析[J]. 冯根福,韩冰,闫冰.  经济研究.
         2002(08)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=TNDewczLpxmaVhXVE12VUdFNzpXTuhEcaJjTEhEcOBHerI2aHNTbmR0S5QmVIh1SzAzUalXZQVWSxxmUZFmciZzVuNUZ3U2cVFDerQWR1UGew0EcllGNHlnck9EWxVTZPl1Kt5kdyMmMFNFemRDZrIjRIpUSGVTT&tablename=CJFD2002,JJYJ200208001,4d0d6dde-2314-11e9-9f9e-186590e0235b,
705,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=XDQB201608027&dbcode=CJFQ&dbname=CJFD2016&v=,网络搜索指数与汽车销量关系研究——基于文本挖掘的关键词获取,"[1]网络搜索指数与汽车销量关系研究——基于文本挖掘的关键词获取[J]. 李忆,文瑞,杨立成.  现代情报.
         2016(08)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=rMjU6R1KLpGMPB1SxtiN0N2YD1mTykjRntUT3RzU5g1KQJDarsSZ3lGbwlEMqpnc5l3QIlGWwhnbLdVVZVFc4QFduZHWYZlWrc0NQBVOHt2QHZTb3V2NrpUQw5kWYJjQJhGWQpmR1NzNDBjVMtmZrJ3UMNEOuJ3Q&tablename=CJFDLAST2016,XDQB201608027,4d0d6e88-2314-11e9-b4ef-186590e0235b,
706,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=JJGA201601015&dbcode=CJFQ&dbname=CJFD2016&v=,基于文本挖掘和百度指数的投资者情绪指数研究,"[2]基于文本挖掘和百度指数的投资者情绪指数研究[J]. 孟雪井,孟祥兰,胡杨洋.  宏观经济研究.
         2016(01)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=rMjU6R1KLpGMPB1SxtiN0N2YD1mTykjRntUT3RzU5g1KQJDarsSZ3lGbwlEMqpnc5l3QIlGWwhnbLdVVwJDU4s0UrgVU15GTUZFMmd0N61GNrhXQzFleQVHbwgGV1EjSWpESL9SQ1NzNDBjVMtmZrJ3UMNEOuJ3Q&tablename=CJFDLAST2016,JJGA201601015,4d0d6f0a-2314-11e9-840d-186590e0235b,
707,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=ZYCY201507007&dbcode=CJFQ&dbname=CJFD2015&v=,我国股票市场投资者情绪SENT指数的构建——基于上证A股公司的面板数据,"[3]我国股票市场投资者情绪SENT指数的构建——基于上证A股公司的面板数据[J]. 马若微,张娜.  中央财经大学学报.
         2015(07)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=rMjU6R1KLpGMPB1SxtiN0N2YD1mTykjRntUT3RzU5g1KQJDarsSZ3lGbwlEMqpnc5l3QIlGWwhnbLdVV4wWMjN0LONWVHFWVrVFdRdVWiBDa6RVVrx0dPtyUNd1b1EjSWpESL9SQ1NzNDBjVMtmZrJ3UMNEOuJ3Q&tablename=CJFDLAST2015,ZYCY201507007,4d0d6f78-2314-11e9-8880-186590e0235b,
708,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=TJYJ201410016&dbcode=CJFQ&dbname=CJFD2014&v=,基于网络搜索数据的房地产价格预测,"[4]基于网络搜索数据的房地产价格预测[J]. 董倩,孙娜娜,李伟.  统计研究.
         2014(10)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=rMjU6R1KLpGMPB1SxtiN0N2YD1mTykjRntUT3RzU5g1KQJDarsSZ3lGbwlEMqpnc5l3QIlGWwhnbLdVVyJ2UxFncBVXcUhjQHJEa3FmWJdDMRdXcyF1NWRzK1s2QXRHezQzR0dmd2NzNDBjVMtmZrJ3UMNEOuJ3Q&tablename=CJFD2014,TJYJ201410016,4d0d7038-2314-11e9-bc2c-186590e0235b,
709,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=QHXB201405019&dbcode=CJFQ&dbname=CJFD2014&v=,投资者情绪与个股波动关系的微观检验,"[5]投资者情绪与个股波动关系的微观检验[J]. 何平,吴添,姜磊,伍良杰.  清华大学学报(自然科学版).
         2014(05)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=VNzU0FTT1R3ZhZjcONkbL1EZvtURYtkNjBHT4gVYPVlT6VlWkNmUZ1WRGNzV6xUNOh0T1QFURlUYldEWqN3d1RzbuRXSkF2TUlGVrUzc2ZGOKh1K5JnbT1kd0RTT6BVY2dTSronRT9kawZjQKhmMVNVQ04UUkN1M&tablename=CJFD2014,QHXB201405019,4d0d70a4-2314-11e9-a368-186590e0235b,
710,基于网络数据的投资者情绪和股票波动性研究,,,"[6]网络搜索能预测股票市场吗?[J]. 张谊浩,李元,苏中锋,张泽林.  金融研究.
      2014
        (02)
      ",CJFQ,detail url not exist,,4d0d7126-2314-11e9-8bb8-186590e0235b,
711,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=JRYJ201310014&dbcode=CJFQ&dbname=CJFD2013&v=,投资者情绪、资产估值与股票市场波动,"[7]投资者情绪、资产估值与股票市场波动[J]. 胡昌生,池阳春.  金融研究.
         2013(10)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=VNzU0FTT1R3ZhZjcONkbL1EZvtURYtkNjBHT4gVYPVlT6VlWkNmUZ1WRGNzV6xUNOh0T1QFURlUYldEW2sScxJEUaRndHZjYuhFZrRzKJdGWOR3QoJkQIdkbBFHbsd2NuBVdoNDcU9kawZjQKhmMVNVQ04UUkN1M&tablename=CJFDHIS2,JRYJ201310014,4d0d71da-2314-11e9-adee-186590e0235b,
712,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=JRYJ201208015&dbcode=CJFQ&dbname=CJFD2012&v=,投资者有限关注与股票收益——以百度指数作为关注度的一项实证研究,"[8]投资者有限关注与股票收益——以百度指数作为关注度的一项实证研究[J]. 俞庆进,张兵.  金融研究.
         2012(08)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=VNzU0FTT1R3ZhZjcONkbL1EZvtURYtkNjBHT4gVYPVlT6VlWkNmUZ1WRGNzV6xUNOh0T1QFURlUYldEWP50cQdWN20WN5kEbEJXa0N2NSFmdXlGOzcWYYF1VSJzZsd2NuBVdoNDcU9kawZjQKhmMVNVQ04UUkN1M&tablename=CJFD2012,JRYJ201208015,4d0d725c-2314-11e9-a5a5-186590e0235b,
713,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=JCYJ201207005&dbcode=CJFQ&dbname=CJFD2012&v=,网络搜索数据与CPI的相关性研究,"[9]网络搜索数据与CPI的相关性研究[J]. 张崇,吕本富,彭赓,刘颖.  管理科学学报.
         2012(07)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=VNzU0FTT1R3ZhZjcONkbL1EZvtURYtkNjBHT4gVYPVlT6VlWkNmUZ1WRGNzV6xUNOh0T1QFURlUYldEW28UOnV2crBHNlJ0M2FkaypXeo5WU4IXVSVzSl9STLRldsd2NuBVdoNDcU9kawZjQKhmMVNVQ04UUkN1M&tablename=CJFD2012,JCYJ201207005,4d0d72ca-2314-11e9-90e7-186590e0235b,
714,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=ZWGD201107010&dbcode=CJFQ&dbname=CJFD2011&v=,网络搜索与经济行为相关性研究综述,"[10]网络搜索与经济行为相关性研究综述[J]. 孙毅,吕本富.  管理评论.
         2011(07)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=RFnc2dTc3sWYZVTO18kNphzcSBld6J1c6VFWxl0VWJDO1JEeCNWU2Q0cFNWQwgHR5BlQD1USyF2RIlWY08UY6pXZIh1d4RlYyVVV1QEelF0cit2dB50UzJDSwRVSPFjU4U3VzcmURRVNnlmRvUlcMJ0S5dFe3pET&tablename=CJFD2011,ZWGD201107010,4d0d7376-2314-11e9-91b9-186590e0235b,
715,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=SJES334E2F39F2A49C3820438D7A3690F122&dbcode=SJES,"A survey on opinion mining and sentiment analysis: Tasks, approaches and applications","[1]A survey on opinion mining and sentiment analysis: Tasks, approaches and applications[J] .   
    Kumar Ravi,Vadlamani Ravi. &nbspKnowledge-Based; Systems .      
    2015",SSJD,http://d.scholar.cnki.net/Link/Url/SJES3610_U/SJES334E2F39F2A49C3820438D7A3690F122,SJES334E2F39F2A49C3820438D7A3690F122,4d0d73ec-2314-11e9-80c6-186590e0235b,http://www.sciencedirect.com/science/article/pii/S0950705115002336
716,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=SJES95D697063530BF180F329AD0B34AA5A5&dbcode=SJES,The linkage between aggregate investor sentiment and metal futures returns: A nonlinear approach,"[2]The linkage between aggregate investor sentiment and metal futures returns: A nonlinear approach[J] .   
    Yao Zheng. &nbspQuarterly; Review of Economics and Finance .      
    2015",SSJD,http://d.scholar.cnki.net/Link/Url/SJES1115_U/SJES95D697063530BF180F329AD0B34AA5A5,SJES95D697063530BF180F329AD0B34AA5A5,4d0d7464-2314-11e9-91a9-186590e0235b,http://www.sciencedirect.com/science/article/pii/S1062976915000277
717,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=SJES3954330BE591F36346F6E7BC4930444F&dbcode=SJES,Text mining of news-headlines for FOREX market prediction: A Multi-layer Dimension Reduction Algorithm with semantics and sentiment,"[3]Text mining of news-headlines for FOREX market prediction: A Multi-layer Dimension Reduction Algorithm with semantics and sentiment[J] .   
    Arman Khadjeh Nassirtoussi,Saeed Aghabozorgi,Teh Ying Wah,David Chek Ling Ngo. &nbspExpert; Systems With Applications .      
    2015
      (1)
    ",SSJD,http://d.scholar.cnki.net/Link/Url/SJES3610_U/SJES3954330BE591F36346F6E7BC4930444F,SJES3954330BE591F36346F6E7BC4930444F,4d0d7510-2314-11e9-babe-186590e0235b,http://www.sciencedirect.com/science/article/pii/S0957417414004801
718,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=SJWD14082800000729&dbcode=SJWD,"Investor Sentiment, Limits to Arbitrage and Private Market Returns","[4]Investor Sentiment, Limits to Arbitrage and Private Market Returns[J] .   
    David C. Ling,Andy Naranjo,Benjamin Scheick. &nbspReal; Estate Economics .      
    2014
      (3)
    ",SSJD,http://d.scholar.cnki.net/Link/Url/SJWD_U/SJWD14082800000729,SJWD14082800000729,4d0d7590-2314-11e9-91b4-186590e0235b,https://onlinelibrary.wiley.com/doi/abs/10.1111/1540-6229.12037
719,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=SJES14110700338142&dbcode=SJES,Text mining for market prediction: A systematic review,"[5]Text mining for market prediction: A systematic review[J] .   
    Arman Khadjeh Nassirtoussi,Saeed Aghabozorgi,Teh Ying Wah,David Chek Ling Ngo. &nbspExpert; Systems With Applications .      
    2014
      (16)
    ",SSJD,http://d.scholar.cnki.net/Link/Url/SJES3610_U/SJES14110700338142,SJES14110700338142,4d0d75fe-2314-11e9-8e8e-186590e0235b,http://www.sciencedirect.com/science/article/pii/S0957417414003455
720,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=SJES13050900031008&dbcode=SJES,More than words: Social networks’ text mining for consumer brand sentiments,"[6]More than words: Social networks’ text mining for consumer brand sentiments[J] .   
    Mohamed M. Mostafa. &nbspExpert; Systems With Applications .      
    2013
      (10)
    ",SSJD,http://d.scholar.cnki.net/Link/Url/SJES1718_U/SJES13050900031008,SJES13050900031008,4d0d76ba-2314-11e9-9b45-186590e0235b,http://www.sciencedirect.com/science/article/pii/S0957417413000328
721,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=SJWD120703001669&dbcode=SJWD,Predicting the Present with Google Trends,"[7]Predicting the Present with Google Trends[J] .   
    HYUNYOUNG CHOI,HAL VARIAN. &nbspEconomic; Record .      
    2012",SSJD,http://d.scholar.cnki.net/Link/Url/SJWD_U/SJWD120703001669,SJWD120703001669,4d0d7734-2314-11e9-b4e5-186590e0235b,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1475-4932.2012.00809.x
722,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=SJES13012300405082&dbcode=SJES,The Impact of Social and Conventional Media on Firm Equity Value: A Sentiment Analysis Approach,"[8]The Impact of Social and Conventional Media on Firm Equity Value: A Sentiment Analysis Approach[J] .   
    Yang Yu,Wenjing Duan,Qing Cao. &nbspDecision; Support Systems .      
    2012",SSJD,http://d.scholar.cnki.net/Link/Url/SJES1718_U/SJES13012300405082,SJES13012300405082,4d0d77ac-2314-11e9-b531-186590e0235b,http://www.sciencedirect.com/science/article/pii/S0167923612003946
723,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=SJES13012100967180&dbcode=SJES,The short of it: Investor sentiment and anomalies,"[9]The short of it: Investor sentiment and anomalies[J] .   
    Robert F. Stambaugh,Jianfeng Yu,Yu Yuan. &nbspJournal; of Financial Economics .      
    2011
      (2)
    ",SSJD,http://d.scholar.cnki.net/Link/Url/SJES1115_U/SJES13012100967180,SJES13012100967180,4d0d7824-2314-11e9-ba79-186590e0235b,http://www.sciencedirect.com/science/article/pii/S0304405X11002649
724,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=SJWD15093000000554&dbcode=SJWD,In Search of Attention,"[10]In Search of Attention[J] .   
    ZHI DA,JOSEPH ENGELBERG,PENGJIE GAO. &nbspThe; Journal of Finance .      
    2011
      (5)
    ",SSJD,http://d.scholar.cnki.net/Link/Url/SJWD_U/SJWD15093000000554,SJWD15093000000554,4d0d7892-2314-11e9-9811-186590e0235b,https://onlinelibrary.wiley.com/doi/full/10.1111/j.1540-6261.2011.01679.x
725,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=JJGU201101025&dbcode=CJFQ&dbname=CJFD2011&v=,网络搜索对股票市场的预测能力:理论分析与实证检验,"[11]网络搜索对股票市场的预测能力:理论分析与实证检验[J]. 刘颖,吕本富,彭赓.  经济管理.
         2011(01)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=xo1c1NFS5NlYyokcXZURYlkenFGWE5mQT10aHpEcq9UTVpFWFJjdoh0SxBXS1J1ZTRzU4gGdzRUUEREa3hlTvQXdvg0aOdWbxJ1S4cTbylVTEpEdkZkNuNjNnpXO1BzVCZ2czoVUNJmSa9SSNZkYWBHSPJzZrRVO&tablename=CJFD2011,JJGU201101025,4d0d7900-2314-11e9-8c72-186590e0235b,
726,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=LKGP201003018&dbcode=CJFQ&dbname=CJFD2010&v=,投资者情绪与股票收益:总体效应与横截面效应的实证研究,"[12]投资者情绪与股票收益:总体效应与横截面效应的实证研究[J]. 蒋玉梅,王明照.  南开管理评论.
         2010(03)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=xo1c1NFS5NlYyokcXZURYlkenFGWE5mQT10aHpEcq9UTVpFWFJjdoh0SxBXS1J1ZTRzU4gGdzRUUEREaJl3RwAXZkhHO102SIB1ciJDWQJEd4VGcThWQXZ3cBR1N1BzVCZ2czoVUNJmSa9SSNZkYWBHSPJzZrRVO&tablename=CJFD2010,LKGP201003018,4d0d79b6-2314-11e9-bcef-186590e0235b,
727,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=JJXJ201002012&dbcode=CJFQ&dbname=CJFD2010&v=,宏观经济环境、政府调控政策与股票市场波动性——来自中国股票市场的经验证据,"[13]宏观经济环境、政府调控政策与股票市场波动性——来自中国股票市场的经验证据[J]. 陈其安,张媛,刘星.  经济学家.
         2010(02)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=xo1c1NFS5NlYyokcXZURYlkenFGWE5mQT10aHpEcq9UTVpFWFJjdoh0SxBXS1J1ZTRzU4gGdzRUUEREa0NkSptWdlZXYtdzcU9yMwYFWDZUNDFEcklzb4kDdBR1N1BzVCZ2czoVUNJmSa9SSNZkYWBHSPJzZrRVO&tablename=CJFD2010,JJXJ201002012,4d0d7a2c-2314-11e9-bad2-186590e0235b,
728,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=JRYJ200911014&dbcode=CJFQ&dbname=CJFD2009&v=,中国股市投资者情绪测量研究:CICSI的构建,"[14]中国股市投资者情绪测量研究:CICSI的构建[J]. 易志高,茅宁.  金融研究.
         2009(11)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=YNkUYVHMC9kUMlFZjRjaBZ3SnFkYGZFUVVjWzk3UqNHRmp0TtFlTNRmQlFHc2YjRSBFb2NFbMdVRYd2a0g2MHZ0bS5Ub0k3bmNEb00GUJtWOFZGTD5UVkVXQVd3UKBnQTF2VBJ1MPNUa4lUY2kVNqF2ZzMFOqtWQ&tablename=CJFD2009,JRYJ200911014,4d0d7aa4-2314-11e9-9a5b-186590e0235b,
729,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=GCXT200707004&dbcode=CJFQ&dbname=cjfd2007&v=,中国股市投资者情绪与股票收益的实证研究,"[15]中国股市投资者情绪与股票收益的实证研究[J]. 张强,杨淑娥,杨红.  系统工程.
         2007(07)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=YNkUYVHMC9kUMlFZjRjaBZ3SnFkYGZFUVVjWzk3UqNHRmp0TtFlTNRmQlFHc2YjRSBFb2NFbMdVRYd2apdjZuJ0USpEWilXWqhVYrglZut0MztGS4UmTq9SdXBlMZB3d0AnQnJUcPNUa4lUY2kVNqF2ZzMFOqtWQ&tablename=CJFD2007,GCXT200707004,4d0d7b12-2314-11e9-a87f-186590e0235b,
730,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=JJYJ200410008&dbcode=CJFQ&dbname=CJFD2004&v=,中国股市收益、收益波动与投资者情绪,"[16]中国股市收益、收益波动与投资者情绪[J]. 王美今,孙建军.  经济研究.
         2004(10)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=YNkUYVHMC9kUMlFZjRjaBZ3SnFkYGZFUVVjWzk3UqNHRmp0TtFlTNRmQlFHc2YjRSBFb2NFbMdVRYd2akFncnlDUCJzTOZzUPNGaWJ1LxpmbrUEZmVTM4NFa0smbLJ2TZNjSDJ1MPNUa4lUY2kVNqF2ZzMFOqtWQ&tablename=CJFD2004,JJYJ200410008,4d0d7b8a-2314-11e9-9966-186590e0235b,
731,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=SJES13011300062743&dbcode=SJES,Twitter mood predicts the stock market,"[11]Twitter mood predicts the stock market[J] .   
    Johan Bollen,Huina Mao,Xiaojun Zeng. &nbspJournal; of Computational Science .      
    2011
      (1)
    ",SSJD,http://d.scholar.cnki.net/Link/Url/SJESTEMP_U/SJES13011300062743,SJES13011300062743,4d0d7bf8-2314-11e9-a7e7-186590e0235b,http://d.scholar.cnki.net/Exception/NotFound
732,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=SJES13012300241171&dbcode=SJES,Forecasting abnormal stock returns and trading volume using investor sentiment: Evidence from online search,"[12]Forecasting abnormal stock returns and trading volume using investor sentiment: Evidence from online search[J] .   
    Kissan Joseph,M. Babajide Wintoki,Zelin Zhang. &nbspInternational; Journal of Forecasting .      
    2011
      (4)
    ",SSJD,http://d.scholar.cnki.net/Link/Url/SJES1115_U/SJES13012300241171,SJES13012300241171,4d0d7c6e-2314-11e9-8451-186590e0235b,http://www.sciencedirect.com/science/article/pii/S0169207011000021
733,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=SJRS13122400051121&dbcode=SJRS,Complex dynamics of our economic life on different scales: insights from search engine query data,"[13]Complex dynamics of our economic life on different scales: insights from search engine query data[J] .   
    Preis Tobias,Reith Daniel,Stanley H. Eugene. &nbspPhilosophical; Transactions of the Royal Society A .      
    2010
      (1933)
    ",SSJD,http://d.scholar.cnki.net/Link/Url/SJRS_U/SJRS13122400051121,SJRS13122400051121,4d0d7cde-2314-11e9-9041-186590e0235b,https://royalsocietypublishing.org/doi/10.1098/rsta.2010.0284
734,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=SJES13012100967334&dbcode=SJES,Investor sentiment and the mean–variance relation,"[14]Investor sentiment and the mean–variance relation[J] .   
    Jianfeng Yu,Yu Yuan. &nbspJournal; of Financial Economics .      
    2010
      (2)
    ",SSJD,http://d.scholar.cnki.net/Link/Url/SJES1115_U/SJES13012100967334,SJES13012100967334,4d0d7dcc-2314-11e9-81ec-186590e0235b,http://www.sciencedirect.com/science/article/pii/S0304405X10002473
735,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=SJES13012300403388&dbcode=SJES,Making words work: Using financial text as a predictor of financial events,"[15]Making words work: Using financial text as a predictor of financial events[J] .   
    Mark Cecchini,Haldun Aytug,Gary J. Koehler,Praveen Pathak. &nbspDecision; Support Systems .      
    2010
      (1)
    ",SSJD,http://d.scholar.cnki.net/Link/Url/SJES1718_U/SJES13012300403388,SJES13012300403388,4d0d7e76-2314-11e9-92ca-186590e0235b,http://d.scholar.cnki.net/Exception/NotFound
736,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=SJES13011501805886&dbcode=SJES,Investor sentiment and stock returns: Some international evidence,"[16]Investor sentiment and stock returns: Some international evidence[J] .   
    Maik Schmeling. &nbspJournal; of Empirical Finance .      
    2009
      (3)
    ",SSJD,http://d.scholar.cnki.net/Link/Url/SJES3610_U/SJES13011501805886,SJES13011501805886,4d0d7efa-2314-11e9-aa71-186590e0235b,http://www.sciencedirect.com/science/article/pii/S0927539809000048
737,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=SJES13012100967687&dbcode=SJES,How is macro news transmitted to exchange rates?,"[17]How is macro news transmitted to exchange rates?[J] .   
    Martin D.D. Evans,Richard K. Lyons. &nbspJournal; of Financial Economics .      
    2008
      (1)
    ",SSJD,http://d.scholar.cnki.net/Link/Url/SJES1718_U/SJES13012100967687,SJES13012100967687,4d0d7fde-2314-11e9-a696-186590e0235b,http://www.sciencedirect.com/science/article/pii/S0304405X08000159
738,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=SJWD15110200823459&dbcode=SJWD,Giving Content to Investor Sentiment: The Role of Media in the Stock Market,"[18]Giving Content to Investor Sentiment: The Role of Media in the Stock Market[J] .   
    PAUL C. TETLOCK. &nbspThe; Journal of Finance .      
    2007
      (3)
    ",SSJD,http://d.scholar.cnki.net/Link/Url/SJWD_U/SJWD15110200823459,SJWD15110200823459,4d0d80a6-2314-11e9-a555-186590e0235b,http://d.scholar.cnki.net/Exception/NotFound
739,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=SJWD15110200823421&dbcode=SJWD,Retail Investor Sentiment and Return Comovements,"[19]Retail Investor Sentiment and Return Comovements[J] .   
    ALOK KUMAR,CHARLES M.C. LEE. &nbspThe; Journal of Finance .      
    2006
      (5)
    ",SSJD,http://d.scholar.cnki.net/Link/Url/SJWD_U/SJWD15110200823421,SJWD15110200823421,4d0d812c-2314-11e9-8f34-186590e0235b,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1540-6261.2006.01063.x
740,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=SJWD00000890227&dbcode=SJWD,Is All That Talk Just Noise? The Information Content of Internet Stock Message Boards,"[20]Is All That Talk Just Noise? The Information Content of Internet Stock Message Boards[J] .   
    WernerAntweiler,Murray Z.Frank. &nbspThe; Journal of Finance .      
    2005
      (3)
    ",SSJD,http://d.scholar.cnki.net/Link/Url/SJWD_U/SJWD00000890227,SJWD00000890227,4d0d81a2-2314-11e9-84a3-186590e0235b,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1540-6261.2004.00662.x
741,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=SJES13011501806166&dbcode=SJES,Investor sentiment and the near-term stock market,"[21]Investor sentiment and the near-term stock market[J] .   
    Gregory W. Brown,Michael T. Cliff. &nbspJournal; of Empirical Finance .      
    2003
      (1)
    ",SSJD,http://d.scholar.cnki.net/Link/Url/SJES3610_U/SJES13011501806166,SJES13011501806166,4d0d8224-2314-11e9-8ed4-186590e0235b,http://www.sciencedirect.com/science/article/pii/S0927539803000422
742,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=SJES13012100568076&dbcode=SJES,"Stock market volatility, excess returns, and the role of investor sentiment","[22]Stock market volatility, excess returns, and the role of investor sentiment[J] .   
    Wayne Y Lee,Christine X Jiang,Daniel C Indro. &nbspJournal; of Banking and Finance .      
    2002
      (12)
    ",SSJD,http://d.scholar.cnki.net/Link/Url/SJES3610_U/SJES13012100568076,SJES13012100568076,4d0d82a6-2314-11e9-9ba0-186590e0235b,http://www.sciencedirect.com/science/article/pii/S0378426601002023
743,基于网络数据的投资者情绪和股票波动性研究,/kcms/detail/detail.aspx?filename=SJES13012300637905&dbcode=SJES,"Mood fluctuations, projection bias, and volatility of equity prices","[23]Mood fluctuations, projection bias, and volatility of equity prices[J] .   
    Rajnish Mehra,Raaj Sah. &nbspJournal; of Economic Dynamics and Control .      
    2002
      (5)
    ",SSJD,http://d.scholar.cnki.net/Link/Url/SJES1718_U/SJES13012300637905,SJES13012300637905,4d0d8312-2314-11e9-9141-186590e0235b,http://www.sciencedirect.com/science/article/pii/S0165188901000355
744,可交换私募债券发行动因及效果研究——以一体集团为例,/kcms/detail/detail.aspx?filename=SCLY201711033&dbcode=CJFQ&dbname=CJFD2017&v=,私募可交换债券在并购交易中的风险控制研究,"[1]私募可交换债券在并购交易中的风险控制研究[J]. 石丹平.  生产力研究.
         2017(11)
        ",CJFQ,http://kns.cnki.net/kns/download.aspx?filename=1ElVh9mMnB3RzVTNn9kbDFVVhBFZaNEVKtydyQ3dHNDSZZHVGZWSShkcVtGdEpldKRVVIpkePtGaR5Ee4QlWzkFNPlXYh9kbKhjckhTV1JWT25WbvxmRvsUV0dkSzRjV1E3c3lVcUF0Mo1kcwQTe4U3SoNzT1x2K&tablename=CJFDLAST2018,SCLY201711033,4d0d83dc-2314-11e9-971a-186590e0235b,
